line_circle,line_descr,line_descr_eng,line_id,remarks,sdc_code,sdd_aa,sdd_code,sdd_kp1,sdd_kp2,sdd_line1,sdd_line2,sdd_sort,sdd_start1,sde_end1,sde_end2,sde_start1,sde_start2,sds_code
1,ΜΕΤΑΜΟΡΦΩΣΗ - Ν. ΦΙΛΑΔΕΛΦΕΙΑ - ΣΤ. ΑΝΩ ΠΑΤΗΣΙΑ (ΚΥΚΛΙΚΗ),METAMORFOSI - N. FILADELFEIA - ST. ANO PATISIA ,619,,54,,,,,,,,,1900-01-01 05:45:00,,1900-01-01 05:00:00,,1769
1,ΜΕΤΑΜΟΡΦΩΣΗ - Ν. ΦΙΛΑΔΕΛΦΕΙΑ - ΣΤ. ΑΝΩ ΠΑΤΗΣΙΑ (ΚΥΚΛΙΚΗ),METAMORFOSI - N. FILADELFEIA - ST. ANO PATISIA ,619,,54,,,,,,,,,1900-01-01 06:15:00,,1900-01-01 05:30:00,,1770
1,ΜΕΤΑΜΟΡΦΩΣΗ - Ν. ΦΙΛΑΔΕΛΦΕΙΑ - ΣΤ. ΑΝΩ ΠΑΤΗΣΙΑ (ΚΥΚΛΙΚΗ),METAMORFOSI - N. FILADELFEIA - ST. ANO PATISIA ,619,,54,,,,,,,,,1900-01-01 06:44:00,,1900-01-01 05:55:00,,1769
1,ΜΕΤΑΜΟΡΦΩΣΗ - Ν. ΦΙΛΑΔΕΛΦΕΙΑ - ΣΤ. ΑΝΩ ΠΑΤΗΣΙΑ (ΚΥΚΛΙΚΗ),METAMORFOSI - N. FILADELFEIA - ST. ANO PATISIA ,619,,54,,,,,,,,,1900-01-01 07:08:00,,1900-01-01 06:15:00,,1770
1,ΜΕΤΑΜΟΡΦΩΣΗ - Ν. ΦΙΛΑΔΕΛΦΕΙΑ - ΣΤ. ΑΝΩ ΠΑΤΗΣΙΑ (ΚΥΚΛΙΚΗ),METAMORFOSI - N. FILADELFEIA - ST. ANO PATISIA ,619,,54,,,,,,,,,1900-01-01 07:30:00,,1900-01-01 06:35:00,,1771
1,ΜΕΤΑΜΟΡΦΩΣΗ - Ν. ΦΙΛΑΔΕΛΦΕΙΑ - ΣΤ. ΑΝΩ ΠΑΤΗΣΙΑ (ΚΥΚΛΙΚΗ),METAMORFOSI - N. FILADELFEIA - ST. ANO PATISIA ,619,,54,,,,,,,,,1900-01-01 07:49:00,,1900-01-01 06:50:00,,1769
1,ΜΕΤΑΜΟΡΦΩΣΗ - Ν. ΦΙΛΑΔΕΛΦΕΙΑ - ΣΤ. ΑΝΩ ΠΑΤΗΣΙΑ (ΚΥΚΛΙΚΗ),METAMORFOSI - N. FILADELFEIA - ST. ANO PATISIA ,619,,54,,,,,,,,,1900-01-01 08:10:00,,1900-01-01 07:10:00,,1770
1,ΜΕΤΑΜΟΡΦΩΣΗ - Ν. ΦΙΛΑΔΕΛΦΕΙΑ - ΣΤ. ΑΝΩ ΠΑΤΗΣΙΑ (ΚΥΚΛΙΚΗ),METAMORFOSI - N. FILADELFEIA - ST. ANO PATISIA ,619,,54,,,,,,,,,1900-01-01 08:30:00,,1900-01-01 07:30:00,,1771
1,ΜΕΤΑΜΟΡΦΩΣΗ - Ν. ΦΙΛΑΔΕΛΦΕΙΑ - ΣΤ. ΑΝΩ ΠΑΤΗΣΙΑ (ΚΥΚΛΙΚΗ),METAMORFOSI - N. FILADELFEIA - ST. ANO PATISIA ,619,,54,,,,,,,,,1900-01-01 08:50:00,,1900-01-01 07:50:00,,1769
1,ΜΕΤΑΜΟΡΦΩΣΗ - Ν. ΦΙΛΑΔΕΛΦΕΙΑ - ΣΤ. ΑΝΩ ΠΑΤΗΣΙΑ (ΚΥΚΛΙΚΗ),METAMORFOSI - N. FILADELFEIA - ST. ANO PATISIA ,619,,54,,,,,,,,,1900-01-01 09:10:00,,1900-01-01 08:10:00,,1770
